item_weight,item_mrp,item_fat_content,outlet_size,outlet_location_type,item_type,item_outlet_sales
14.179954911023705,88.3698946062917,Regular,Small,Tier 3,Breads,1708.0514621820064
18.07471439118306,235.9725981650849,Regular,Small,Tier 1,Soft Drinks,3657.864588855885
19.05690300038212,49.84466940139242,Regular,Medium,Tier 1,Breads,1757.0784834085362
22.895824242853998,250.59653170565085,Low Fat,High,Tier 2,Snack Foods,4733.381986653737
18.688574869272827,97.28952330227789,Low Fat,Medium,Tier 1,Frozen Foods,3078.1622361235027
5.313161903838692,79.71794769830007,Low Fat,High,Tier 3,Breads,1854.563061054247
16.333918397821567,233.8661820694624,Regular,Medium,Tier 1,Breakfast,4807.810193750036
20.809961704683,195.434529884154,Low Fat,Medium,Tier 1,Breads,3356.712941167326
11.811854929502118,214.56135680770615,Regular,Medium,Tier 3,Baking Goods,3848.143123302322
17.6824589480947,218.0515533553109,Low Fat,Small,Tier 2,Meat,3097.370758707961
18.21343815029751,50.56658823281658,Low Fat,Medium,Tier 3,Breads,1387.54247815573
10.359440617892288,121.19999834002938,Regular,Small,Tier 1,Frozen Foods,2343.807610858401
11.165349102725962,116.3801993632552,Low Fat,Small,Tier 1,Snack Foods,2270.531754961385
16.139700644424558,152.9858036185101,Low Fat,Small,Tier 2,Frozen Foods,2556.4638815540093
13.276201395362548,217.0005853498569,Regular,Medium,Tier 3,Canned,3635.676006922129
16.43920861499079,70.69990161415812,Low Fat,Small,Tier 1,Snack Foods,1703.0803009133192
10.519237432048072,101.94054094117516,Regular,Medium,Tier 3,Snack Foods,2075.751885462107
16.876127960781574,76.93157397126251,Low Fat,Medium,Tier 3,Frozen Foods,1748.004879303818
22.243966211310283,135.6535011555008,Low Fat,High,Tier 2,Breakfast,2850.001668055233
11.008705693582469,174.7707044135551,Regular,Medium,Tier 1,Meat,3770.841144986075
18.8991553534422,147.84175509410454,Low Fat,Small,Tier 1,Meat,2713.500803220288
12.30031074790475,253.696116621227,Low Fat,High,Tier 1,Soft Drinks,5593.606087240509
23.85949830835567,80.31561512670805,Regular,High,Tier 1,Meat,2655.4218388247523
18.45955304791081,63.40298944712168,Low Fat,Small,Tier 1,Meat,1521.9294188061606
24.81401228873936,145.0163279454303,Low Fat,Medium,Tier 3,Meat,2535.233408076784
15.872904067749554,219.7730200918222,Low Fat,High,Tier 2,Breads,4501.148035695971
18.29387774393094,69.92123838722677,Low Fat,Medium,Tier 2,Meat,1834.0509471628743
24.336222671372116,109.5832084996404,Regular,Small,Tier 1,Canned,1853.389741616386
16.610365910480084,168.05649558490228,Low Fat,Medium,Tier 3,Soft Drinks,2929.5768717678507
8.014898649598267,269.44865409951683,Low Fat,Small,Tier 3,Breads,4563.497811541691
7.833503536630966,104.85368253540994,Low Fat,Small,Tier 2,Snack Foods,2237.1105616502427
6.952460622514178,203.2785463871299,Low Fat,Small,Tier 1,Breads,3806.192772929784
7.187253635695477,222.0120301801337,Regular,Medium,Tier 2,Soft Drinks,3955.012516896501
8.202714224307186,164.36374859756714,Regular,Small,Tier 2,Breakfast,2827.3202035509385
12.911647562562267,206.97320869107293,Regular,Medium,Tier 2,Baking Goods,4123.601998597324
19.094712319194688,79.38827504815725,Regular,High,Tier 1,Breads,2650.2183847513047
12.315860588250295,77.29782603541092,Low Fat,Medium,Tier 2,Frozen Foods,1416.6683488879144
16.93941658565987,176.71402107336044,Low Fat,Medium,Tier 3,Breakfast,3268.410921526507
10.948896693987038,177.47628377110067,Low Fat,Small,Tier 1,Dairy,2734.622413521382
7.338978079415039,119.59345703143454,Low Fat,Medium,Tier 2,Meat,2073.86524112649
15.747585399960416,250.59863921152368,Regular,Small,Tier 1,Dairy,4448.79639482537
7.80593070195594,105.49920351860264,Low Fat,Small,Tier 1,Baking Goods,1874.7721716608864
12.67888351735906,164.77969856042506,Regular,Medium,Tier 2,Snack Foods,3104.175708192005
14.773990238793711,49.84095018875205,Low Fat,Medium,Tier 1,Dairy,1710.459772831554
20.614803948599302,165.75611068460628,Regular,Medium,Tier 2,Breads,3383.94046699064
10.357778187858017,160.34548370233082,Regular,Medium,Tier 3,Snack Foods,1936.9597926921367
7.0483287775499655,229.21697197020956,Regular,Small,Tier 3,Snack Foods,3162.6925001297486
10.256304494824551,236.92791011940585,Low Fat,High,Tier 1,Canned,4977.6067057971495
18.782671742235248,236.65168710485807,Low Fat,Medium,Tier 2,Canned,4668.920068435335
21.270597309908677,223.3057184088668,Low Fat,Medium,Tier 2,Breakfast,3796.9396013359774
10.786664869298871,94.16233590673924,Regular,High,Tier 2,Breads,2835.275625863198
7.711778128560183,210.02259275738783,Low Fat,Small,Tier 1,Breakfast,3590.797694959245
7.924868868499226,107.30321078625046,Low Fat,High,Tier 1,Breakfast,2746.492627419041
16.54851058608323,94.49211650099662,Low Fat,Medium,Tier 2,Breads,1640.9163150613729
18.89407231455089,240.55616563988536,Low Fat,Medium,Tier 2,Breads,4539.063752849556
19.61863874974106,140.02782160313225,Regular,Medium,Tier 1,Soft Drinks,2418.0510450006277
21.49695295272044,148.73158741331727,Low Fat,Small,Tier 2,Breakfast,2960.4851226615374
16.322842218342807,146.48109696204122,Low Fat,Medium,Tier 1,Breads,2727.9830733739814
5.325627047454889,253.06389008340523,Low Fat,Medium,Tier 3,Meat,3765.75293355604
9.046364127947994,195.2620516587625,Low Fat,Medium,Tier 1,Dairy,4060.4095194305783
6.648410614109599,189.48211473906088,Low Fat,Small,Tier 2,Canned,3182.4500865953837
13.584618815106932,51.88780493205435,Low Fat,Small,Tier 1,Canned,973.0853527137016
5.161251380383536,112.45779600818578,Low Fat,High,Tier 2,Snack Foods,2622.995166123023
6.416566108010242,121.93678216218544,Regular,Small,Tier 1,Dairy,2647.802297014132
20.06315601982136,61.95509548469092,Regular,Small,Tier 2,Baking Goods,1571.975356526163
17.20638478547636,69.3879719497551,Low Fat,Small,Tier 3,Meat,835.0865359276718
9.34489355782986,245.1823069461556,Low Fat,Small,Tier 3,Frozen Foods,3458.392163212872
24.264974211065283,105.48088036372064,Low Fat,Small,Tier 1,Soft Drinks,1767.4135124628592
10.698416200126657,255.90701882328284,Low Fat,High,Tier 3,Canned,4357.841169234887
15.35498255594475,152.285415867531,Regular,Small,Tier 1,Canned,2664.394521619848
14.991650825453153,172.54314435305355,Low Fat,High,Tier 3,Frozen Foods,3417.8180176161663
7.639657614654041,236.5953609448194,Low Fat,Medium,Tier 2,Snack Foods,4630.814382099424
5.333788035417124,46.207816625464126,Low Fat,Small,Tier 1,Meat,1024.5153752572437
15.13221208549854,180.85696705453825,Low Fat,Medium,Tier 3,Breads,2901.956987157265
8.053608876089413,50.06329770667592,Low Fat,High,Tier 3,Breakfast,1253.2937657539126
15.727803457789166,123.77556071240392,Low Fat,High,Tier 2,Breads,2766.488027156155
24.068559534321444,87.27297316415181,Low Fat,High,Tier 1,Baking Goods,2978.521573980476
11.185801277470524,208.006442173813,Regular,Small,Tier 3,Baking Goods,3508.362650300058
15.460107254568165,217.916904370499,Regular,Small,Tier 1,Dairy,4431.860559540114
19.658716751100837,58.33361286776713,Regular,Medium,Tier 2,Soft Drinks,1959.2376621419724
16.53303349428368,48.49680750873248,Low Fat,Medium,Tier 2,Breakfast,1545.1081548081904
12.353755557136235,91.22785944937874,Low Fat,Medium,Tier 3,Canned,1778.9409354858126
22.173780182440357,32.94913752892873,Low Fat,Medium,Tier 3,Breakfast,933.626345569573
23.62320154314371,235.79644745951336,Low Fat,High,Tier 3,Meat,4441.198823663326
23.3170952976179,106.78443301545016,Regular,Medium,Tier 1,Baking Goods,2792.0942362388328
8.586887005446114,223.0411246701016,Regular,High,Tier 1,Snack Foods,4982.979885285613
11.213955480948227,50.73252538399349,Low Fat,Medium,Tier 1,Dairy,1281.4507954014591
19.791519734668363,88.22015845285658,Low Fat,High,Tier 3,Canned,2130.77009766799
20.91947082357509,66.13593043037272,Regular,Small,Tier 2,Baking Goods,871.6177677930152
24.019805242868863,30.35088972853866,Regular,High,Tier 3,Breads,1563.484622609804
13.396316840056905,260.6844146130593,Regular,Small,Tier 1,Baking Goods,5250.621980420799
23.425488059442127,245.3489932635502,Low Fat,Medium,Tier 1,Breads,4336.237165748718
17.74431360065384,124.64430941611016,Low Fat,Small,Tier 2,Breakfast,1935.3766802804932
9.735434694837933,92.6378253416664,Low Fat,High,Tier 3,Frozen Foods,2089.121365699726
6.493748716049595,78.65103030701609,Regular,Medium,Tier 1,Breakfast,2279.73234687196
13.991334954806431,105.36798907490828,Low Fat,Medium,Tier 3,Snack Foods,1916.14594818632
7.398271127107872,67.82769049572389,Regular,High,Tier 2,Baking Goods,2224.201066608895
9.300415789473764,235.57758509122192,Low Fat,Medium,Tier 3,Meat,3480.645406099286
10.203335854424475,267.7623888978977,Low Fat,Medium,Tier 2,Soft Drinks,4579.345842674461
9.99705256443102,140.89037973029735,Regular,Small,Tier 1,Canned,2994.1031533800533
12.444794876319952,181.27141166491788,Low Fat,Medium,Tier 1,Breads,4040.434837707975
5.436003654772255,45.47328865125834,Regular,Medium,Tier 1,Frozen Foods,2073.7387407108304
6.012754018305122,251.7916141281441,Low Fat,Medium,Tier 2,Meat,4855.657214475109
18.664258335033654,71.4737308393894,Low Fat,Small,Tier 1,Breakfast,2022.451007694659
9.91569558490491,100.82523911993196,Low Fat,Medium,Tier 1,Dairy,2501.996806357421
12.660305520480277,130.61635708711947,Low Fat,Medium,Tier 1,Soft Drinks,3124.114026754692
20.638315336908494,116.1869063610156,Low Fat,Medium,Tier 3,Soft Drinks,1326.9625991460043
11.432088373360228,94.90456434455372,Low Fat,Medium,Tier 1,Dairy,3195.3767180263126
15.588645839308631,214.0421204280655,Regular,High,Tier 1,Canned,4872.090775359451
10.33054002131366,225.90843878609635,Regular,Small,Tier 3,Canned,2630.748363404003
12.768450432241652,254.4494477019708,Regular,Small,Tier 1,Frozen Foods,3939.4139436418463
21.12420450718777,197.4303752638992,Regular,Small,Tier 3,Breakfast,2838.3632204852047
24.76012420809286,241.59032637546247,Low Fat,Medium,Tier 2,Breads,4222.827689910653
6.123359536025427,174.39906874682117,Low Fat,Medium,Tier 1,Canned,3591.7062293921485
8.549197453078744,222.5818667011572,Regular,Small,Tier 1,Breakfast,3574.6564371216296
20.48732997639784,233.1554130189923,Regular,High,Tier 1,Meat,4616.735001073686
11.452064087458202,264.20656113178234,Regular,Medium,Tier 2,Snack Foods,4430.526628155384
17.98360531289628,71.80864102932736,Regular,Medium,Tier 3,Frozen Foods,1583.9990399226824
8.507032599804417,103.63757503150993,Regular,Small,Tier 3,Meat,1941.4905399875925
22.015139310700167,214.99929421874987,Low Fat,Small,Tier 1,Canned,3695.1565856670727
14.9237011582618,109.48042227985262,Low Fat,Medium,Tier 1,Breads,2458.6338997456623
21.433236108566195,190.80589706737285,Regular,Medium,Tier 1,Canned,3819.578926391026
10.133158830854295,55.92830429151103,Low Fat,Medium,Tier 3,Breakfast,1352.0016925682376
22.69103995174455,148.33967843372344,Low Fat,Medium,Tier 1,Snack Foods,3283.5111585603063
20.164870871180355,84.13985460279554,Low Fat,Medium,Tier 1,Baking Goods,1830.428886932823
11.374338159133153,258.39891154418893,Low Fat,Small,Tier 1,Breads,3769.4787920254334
6.862093707613733,172.56733057250278,Low Fat,Medium,Tier 1,Breakfast,3286.033684140749
17.146352513097714,134.20809237439116,Low Fat,Medium,Tier 3,Meat,2292.491102802631
19.5994801134058,93.66354464399436,Low Fat,Small,Tier 1,Soft Drinks,1499.0786342847891
21.79709009691302,66.8615842840162,Low Fat,Medium,Tier 1,Snack Foods,1983.211826162041
8.41664383384446,100.0347518510658,Low Fat,High,Tier 1,Meat,2857.7142170114384
14.418889058991793,244.7705960173131,Low Fat,Medium,Tier 1,Frozen Foods,4810.341187789475
13.915505415889164,93.19103200389222,Low Fat,Small,Tier 1,Baking Goods,1727.5959441046805
8.022613488470782,197.1530282511743,Low Fat,Medium,Tier 3,Meat,3741.1032785893753
16.072038123158176,231.7913199432601,Regular,Medium,Tier 2,Snack Foods,4033.93594220018
16.454285812624374,86.55408467578101,Low Fat,Medium,Tier 3,Baking Goods,1086.211766857204
21.009006734413717,192.60837253824727,Low Fat,Small,Tier 3,Breakfast,2935.661900243293
23.98122966056585,70.11954898625291,Low Fat,Small,Tier 1,Breads,1941.5988839043207
24.945384535575517,180.5342909357755,Regular,Small,Tier 3,Breads,2759.141427077492
6.740548817530147,163.52740895275173,Low Fat,High,Tier 2,Baking Goods,3532.01136073644
15.451240208996184,130.70252021405489,Low Fat,Small,Tier 2,Breads,1779.7268563826794
23.49856333518547,165.04410227455742,Low Fat,Small,Tier 2,Frozen Foods,2912.291799114468
18.095753414270995,167.28557755165485,Low Fat,Small,Tier 2,Meat,2586.6659236068
5.775650649635901,243.4978113394218,Low Fat,Small,Tier 3,Dairy,3679.744421420425
21.34771850610555,102.7331888275432,Low Fat,Medium,Tier 2,Breads,2161.1740830980107
24.449932853713637,84.70977926442416,Low Fat,Medium,Tier 3,Frozen Foods,1704.97769841958
17.911096228552886,75.10456581422673,Low Fat,High,Tier 3,Soft Drinks,2275.339550322375
22.343779411004515,227.04417417563047,Low Fat,Small,Tier 1,Soft Drinks,3538.2656212030925
15.485724341769902,166.48135190418034,Low Fat,High,Tier 1,Baking Goods,4122.685099683665
9.989805226485586,139.54768011073935,Regular,Medium,Tier 1,Snack Foods,2567.2202421082384
7.477457177813999,37.33516617167845,Low Fat,Medium,Tier 1,Snack Foods,1433.690391558446
16.737604968448537,113.94237639471709,Low Fat,High,Tier 3,Breads,2477.999454103184
8.25814811197241,167.34193464487217,Regular,High,Tier 2,Canned,3790.8339829906154
10.38167158537914,128.2817271589301,Low Fat,Medium,Tier 3,Baking Goods,2168.413444971207
8.464013129642895,222.207553997869,Low Fat,Medium,Tier 3,Dairy,3751.3318356129503
13.47613601319238,120.3541085450402,Low Fat,Small,Tier 2,Soft Drinks,2158.550744333982
7.046242059372004,152.76329219239244,Regular,High,Tier 1,Dairy,3307.1645821021534
10.969518525065949,55.94508734060243,Low Fat,High,Tier 2,Dairy,1810.9400895345573
22.847475953618652,101.70986686055674,Low Fat,Medium,Tier 3,Meat,2461.48163379525
18.21060647362258,193.38138009297165,Regular,Medium,Tier 3,Dairy,3596.4955751651823
19.734641914862245,169.9256885792058,Regular,High,Tier 1,Canned,3728.8861374040994
18.726362218653424,183.1952615706272,Low Fat,High,Tier 1,Dairy,4415.990491853828
22.52989568684221,73.47260587296019,Low Fat,Small,Tier 1,Soft Drinks,1190.0492307544312
20.25836436638605,73.93640568302281,Regular,Medium,Tier 1,Frozen Foods,2161.6946522061257
13.40945136369622,242.8424519264408,Low Fat,Medium,Tier 2,Breads,4858.817288813672
14.410731353413604,237.9344087262095,Low Fat,High,Tier 1,Canned,4287.907495386317
12.633384396111742,101.60538091619118,Low Fat,High,Tier 1,Canned,2835.4384857769774
11.853397698580002,266.9259838510816,Regular,High,Tier 1,Breakfast,5375.893697296912
17.620655445253902,72.43782397523057,Low Fat,Small,Tier 1,Breakfast,1283.4752470074334
16.525578314734062,68.02442817016319,Regular,Medium,Tier 1,Meat,1749.1899608563683
24.306556802600664,121.99594081283055,Low Fat,Small,Tier 1,Baking Goods,2174.6827169789976
22.84012784394817,211.64345711450932,Low Fat,Small,Tier 1,Canned,3830.099813313709
11.24184520973724,54.64997360149109,Low Fat,Medium,Tier 1,Baking Goods,2333.2931213451893
10.964045069882776,99.79867003427678,Regular,Medium,Tier 1,Breakfast,2046.487902980085
12.185017727332648,75.22224813380866,Regular,High,Tier 2,Canned,2678.44952426328
9.486427266473893,266.3710858783825,Low Fat,Small,Tier 2,Breads,3902.06319222868
5.747268553851905,240.3705930238743,Low Fat,Medium,Tier 1,Baking Goods,4807.718795655954
18.23939831675789,186.8562284161806,Low Fat,Medium,Tier 2,Meat,3607.391213003797
19.037364297081098,79.31877975796226,Regular,Small,Tier 2,Breads,1595.460523079324
18.249659317777933,94.7945158889254,Low Fat,Small,Tier 3,Breads,1048.2412549825772
10.654135363401853,218.3424158804364,Low Fat,Medium,Tier 3,Soft Drinks,3648.151352658289
24.46239444638389,115.90124077219382,Low Fat,Small,Tier 2,Canned,1880.814298644564
9.690105319431126,33.05985630446635,Low Fat,Small,Tier 2,Snack Foods,376.4922670602624
7.982889853335322,51.61984165822187,Low Fat,Medium,Tier 1,Dairy,1459.997952938863
24.54581905842158,93.39000546504978,Low Fat,High,Tier 3,Dairy,2012.561130776648
12.204293281077756,192.42396768219547,Low Fat,Small,Tier 3,Baking Goods,3060.8235727926885
17.94397252358679,108.87859825645816,Regular,High,Tier 1,Breads,2982.8439842342627
12.452443065488977,112.25345346248642,Low Fat,Medium,Tier 2,Meat,2169.897063250144
13.434796429998649,242.66973280354063,Low Fat,Small,Tier 3,Breakfast,3339.1284928831483
7.074262114767389,248.69442270532303,Low Fat,Medium,Tier 2,Meat,4390.945221874465
22.25151549048187,241.18805916047657,Regular,High,Tier 2,Snack Foods,4273.530768629258
7.258749587475348,128.70822329644182,Low Fat,Small,Tier 1,Soft Drinks,2460.150999089113
16.300244513747828,264.6949338121916,Regular,Medium,Tier 2,Breads,4210.964245229464
13.656958142178246,204.39647242172416,Low Fat,Medium,Tier 2,Breakfast,3887.7698448882425
24.755832495229544,43.095867654642205,Low Fat,Small,Tier 3,Snack Foods,395.14378774160383
22.38831269225536,47.96765819447635,Low Fat,Small,Tier 3,Baking Goods,402.4352440335464
12.572751850378063,226.1047933727503,Low Fat,Medium,Tier 2,Breads,3987.923294901461
22.131784483560345,137.29634877931153,Low Fat,Medium,Tier 2,Breads,2653.5240116635478
15.98197579386379,228.21810202162655,Regular,High,Tier 2,Soft Drinks,4499.389878626691
16.246651441879756,187.10303605462497,Low Fat,Medium,Tier 3,Canned,3388.2889062629038
20.348327997290784,173.98827637398304,Regular,Medium,Tier 2,Breads,3038.0408203168204
20.186399021582343,83.21930587684561,Low Fat,High,Tier 3,Dairy,1821.84532102608
7.126444584992244,245.250508482734,Low Fat,High,Tier 3,Meat,4378.694053409068
7.13923011039038,176.6044238732841,Low Fat,High,Tier 1,Snack Foods,4022.8422878066926
11.758670971954723,211.71584203446568,Low Fat,Medium,Tier 2,Breads,3610.460889304826
20.44290347274457,138.12110327015137,Regular,High,Tier 1,Snack Foods,3913.61548548109
16.064526578084866,133.8744911649515,Low Fat,High,Tier 3,Breakfast,2851.78649679905
18.836354252480625,71.67606484382388,Regular,Small,Tier 2,Frozen Foods,1023.7775687681448
24.590015204100855,249.8184580073038,Regular,Small,Tier 3,Dairy,3812.592900771127
14.056914121627337,62.00923944386244,Low Fat,Medium,Tier 3,Dairy,1559.0722097746427
11.278215901832931,206.8364756146289,Low Fat,Small,Tier 1,Dairy,3293.785105925991
18.73222594638073,251.08602346010275,Low Fat,Medium,Tier 3,Breakfast,3748.208484470498
11.447627948277104,57.6972605480701,Low Fat,Medium,Tier 2,Meat,1461.3990833017288
18.48486971078347,244.52784033070083,Low Fat,High,Tier 2,Baking Goods,4643.154792155732
7.906534232655911,190.86100290406603,Low Fat,Medium,Tier 1,Dairy,3742.786490108264
18.667806573295746,65.14281363376703,Low Fat,Medium,Tier 1,Soft Drinks,2459.444490709831
7.0496001267595325,238.32848967705849,Regular,High,Tier 3,Soft Drinks,4471.105657770582
12.777733242153444,152.6213528829345,Regular,Medium,Tier 2,Baking Goods,3169.150892875254
24.13403940023653,264.1974532934703,Low Fat,Medium,Tier 1,Dairy,4801.238305633847
9.061744454586758,238.52399071620383,Regular,Medium,Tier 1,Frozen Foods,4485.276221851312
17.06773954577283,216.2752188293597,Regular,Small,Tier 1,Breads,3402.325213955569
8.739531630646473,71.71083164527323,Low Fat,Medium,Tier 2,Soft Drinks,1653.48113895901
21.92028392181041,31.354832644276836,Low Fat,High,Tier 1,Frozen Foods,2006.9284758824856
16.93760664028755,215.6786279661331,Low Fat,High,Tier 1,Soft Drinks,4239.9620047893095
11.357180107443789,82.79088370261378,Low Fat,Small,Tier 2,Meat,1857.34762845784
15.861603101646295,126.82009594192304,Low Fat,High,Tier 2,Frozen Foods,2796.5375449809435
20.05311379109034,157.3197349456379,Regular,High,Tier 3,Baking Goods,3371.6790451126144
7.294439028045305,113.04174979746443,Low Fat,Medium,Tier 3,Canned,2521.492282029807
11.418740210141628,249.8237832716821,Regular,Medium,Tier 2,Dairy,4238.381002716324
5.494114594360577,154.04827741761636,Regular,Medium,Tier 2,Snack Foods,3505.405585255143
8.850247758673541,153.33472803058405,Regular,Small,Tier 3,Soft Drinks,2468.769303598292
15.664116443295864,180.4639382341,Low Fat,Medium,Tier 1,Meat,3739.6175055949057
21.57497341971738,240.8729356102179,Regular,Medium,Tier 3,Breads,3896.2140630969543
19.93781651348524,66.90109853223493,Low Fat,Medium,Tier 1,Baking Goods,2053.124394913181
6.408841844642503,227.1886364715915,Regular,Medium,Tier 2,Meat,4195.440055294649
13.660500692785416,34.053832392993904,Regular,Medium,Tier 2,Breads,1144.0200089844504
19.017640627660043,47.42146675175451,Regular,Small,Tier 3,Dairy,358.48129382709766
17.13131682373661,97.56418663014333,Regular,Medium,Tier 3,Baking Goods,1533.6010929031454
7.727629206590936,123.83821570295768,Regular,Medium,Tier 3,Breakfast,2306.489468648944
10.96113006432191,242.87474855333969,Regular,High,Tier 2,Baking Goods,4287.515361626374
7.46470317866998,31.207161377761228,Low Fat,Medium,Tier 3,Dairy,729.4375566753091
9.201057813807813,207.94331592955533,Regular,Small,Tier 3,Soft Drinks,3234.8127011610395
17.337698464803154,90.65802668510594,Low Fat,Medium,Tier 2,Baking Goods,2145.8297950535584
22.027754448509484,253.76876769675567,Regular,Medium,Tier 2,Dairy,4358.989608043144
8.948351848958321,169.3429568180866,Regular,Medium,Tier 2,Canned,2934.006178413263
7.0009011455084575,178.6837865170399,Regular,Medium,Tier 2,Dairy,3205.2543378095565
16.33723785944185,223.84794351398912,Regular,Small,Tier 1,Canned,3727.663400446715
19.24398254451397,183.8012506415678,Low Fat,Medium,Tier 2,Frozen Foods,3643.98887727429
12.174832042271934,103.31323114688048,Low Fat,Small,Tier 2,Dairy,1528.398521312736
22.174273107415985,63.60040049188797,Low Fat,Small,Tier 3,Breads,925.3820074863918
21.99174545812284,181.5903586707012,Regular,Medium,Tier 3,Canned,2557.093833186281
23.126071547963665,162.382559646278,Low Fat,High,Tier 2,Breakfast,3359.504099873798
20.442896871209257,205.97443853109624,Low Fat,Medium,Tier 2,Meat,3901.0860766415503
12.277311161483418,32.54200398208823,Low Fat,High,Tier 3,Breakfast,1306.9848809381438
8.184448358289178,165.9257411039683,Low Fat,High,Tier 1,Snack Foods,3614.975264812094
23.783505165397457,39.70075825241645,Regular,Small,Tier 1,Canned,1361.2840289894043
23.15452185145921,116.70032749431093,Low Fat,Medium,Tier 1,Frozen Foods,2770.54126425646
7.0645002579296,262.42593620068953,Low Fat,Small,Tier 3,Soft Drinks,3657.9135567812273
12.57037034113657,171.04291794300653,Regular,Small,Tier 1,Canned,2954.03732759331
15.327435643351404,114.69552186233416,Regular,Medium,Tier 2,Baking Goods,2182.9702618817173
8.312116448579843,48.501174177899244,Low Fat,Small,Tier 1,Frozen Foods,1217.1840528690225
17.040405529335544,226.06921813189425,Regular,Medium,Tier 1,Breads,3986.060920428537
9.214079021035268,68.69910236703018,Regular,Small,Tier 1,Breakfast,1566.2420043298782
7.694480960002603,153.0342758402661,Regular,Small,Tier 1,Breakfast,2479.727519496014
24.3848737424023,183.02944961539512,Regular,Medium,Tier 3,Breads,3185.43740365153
9.3318683578377,175.56621550221885,Low Fat,Medium,Tier 1,Meat,3099.9776747329265
21.409063602609947,73.65219644882391,Regular,Small,Tier 3,Frozen Foods,845.8109931043891
23.447038896898945,173.16800699936627,Low Fat,Medium,Tier 1,Baking Goods,3740.089476839634
15.087190521414254,130.75080304118546,Low Fat,Small,Tier 2,Baking Goods,2754.7068335653
22.55505275485936,157.54318804144123,Regular,Small,Tier 2,Soft Drinks,2925.2891901994194
20.497408461356063,185.81561642556807,Low Fat,Medium,Tier 1,Soft Drinks,3174.5041463038297
13.579125289542413,255.2211906951073,Low Fat,Medium,Tier 1,Breads,4541.019346602296
20.31717780716909,248.42048560211643,Low Fat,Medium,Tier 2,Dairy,4481.651275356855
8.780420274357414,200.1957209294659,Regular,Medium,Tier 1,Baking Goods,3752.95474132526
21.08574305711712,128.12281852174362,Low Fat,Medium,Tier 2,Dairy,2721.100148451087
22.09953852535857,131.65477138400718,Low Fat,Small,Tier 2,Canned,1786.3965282852855
14.649355140137612,118.85111253099528,Low Fat,Small,Tier 1,Frozen Foods,2578.2963714030425
20.48388968489984,125.55114043196876,Low Fat,High,Tier 1,Canned,2796.541944347734
8.235902354162725,81.46995396913923,Low Fat,Medium,Tier 2,Baking Goods,1966.3772935907407
8.214760182664344,261.49686032988416,Low Fat,Small,Tier 1,Meat,4612.907679225896
12.41670252085324,176.16692668990254,Regular,High,Tier 2,Soft Drinks,3777.874993264754
10.729384677351389,261.247157330762,Low Fat,Medium,Tier 1,Snack Foods,4635.606724008422
18.13768445413686,222.93837818769208,Low Fat,Small,Tier 2,Soft Drinks,3660.101525419289
18.96899465198382,177.64559656885186,Regular,Medium,Tier 2,Breakfast,3515.598670218943
12.988673799205968,190.71889113511403,Low Fat,Small,Tier 1,Breads,3500.838940792982
23.38354842218248,161.90223685114464,Regular,Medium,Tier 2,Frozen Foods,3330.4288704695605
17.127268159845045,76.68604634063065,Regular,Medium,Tier 1,Meat,2030.742404119332
15.12476192511096,164.0713710887181,Low Fat,Medium,Tier 1,Soft Drinks,3977.2675494707846
21.262946992127485,167.97453090573816,Regular,High,Tier 2,Canned,3411.21242242619
20.149465700933447,260.6972940723874,Low Fat,Medium,Tier 2,Baking Goods,4331.025186893626
12.653464918384223,219.2774444714749,Low Fat,Medium,Tier 3,Meat,3728.6171900367217
24.108913742467205,153.9610121291612,Low Fat,High,Tier 1,Breads,3278.5131952698416
11.83985755980444,163.09236096989434,Low Fat,Medium,Tier 1,Dairy,3651.394119328051
8.655689052808002,209.07750192244168,Regular,Small,Tier 3,Canned,3073.748971037904
9.135572646440195,78.6639741091856,Low Fat,Medium,Tier 1,Breads,1469.0271534460576
7.397569853095431,48.837017433307366,Regular,Medium,Tier 1,Soft Drinks,2181.708677364976
12.423930707673351,105.70005743326016,Regular,High,Tier 2,Dairy,2445.6998770811624
14.816107032130931,266.2547238426131,Regular,Small,Tier 1,Breakfast,5024.711898075195
14.566401532240867,159.78430694203848,Low Fat,Medium,Tier 2,Breakfast,3199.001345194036
14.14392068632054,58.88836329861502,Low Fat,Medium,Tier 1,Canned,1703.6020876435869
12.23204651665361,236.84208558744328,Low Fat,Small,Tier 1,Frozen Foods,4158.795363408446
12.318483022438537,149.70480398644725,Low Fat,Medium,Tier 1,Meat,3122.1934735634145
7.622783329974478,168.21425500991091,Low Fat,Small,Tier 1,Canned,3196.9991828768725
16.10680094841402,235.5140972987712,Low Fat,High,Tier 3,Snack Foods,4427.335974173294
14.991956522237013,268.9348248719044,Regular,Medium,Tier 3,Snack Foods,4283.28250344872
11.000683643068976,164.9132284972107,Low Fat,Medium,Tier 2,Baking Goods,3128.1758166745785
21.779434178749057,53.11245283458496,Regular,Small,Tier 1,Soft Drinks,1580.011186799582
23.63689151555536,91.8515581085806,Low Fat,Small,Tier 3,Canned,1061.0286437823002
15.768765088102048,265.0495519285961,Low Fat,Medium,Tier 2,Snack Foods,4402.774473951626
22.79264898276441,121.45703961908298,Low Fat,Medium,Tier 1,Breakfast,2348.436574146415
13.436329756866902,176.95443315202755,Low Fat,High,Tier 1,Frozen Foods,3438.849035754512
9.564358787757463,106.05077800693468,Low Fat,Small,Tier 2,Dairy,2186.548516554299
